x,y,z,qx,qy,qz,qw
7.38546,-1.21296,0.290346,0.505783,-0.519359,0.626794,0.626794
7.41598,-1.18892,0.28632,0.503656,-0.521877,0.627188,0.627188
7.44763,-1.16193,0.280922,0.501098,-0.524972,0.627075,0.627075
7.47896,-1.13569,0.272857,0.497927,-0.52889,0.626414,0.626414
7.51002,-1.1101,0.262605,0.494448,-0.53328,0.625511,0.625511
7.54081,-1.08427,0.251686,0.491187,-0.536671,0.625643,0.625643
7.57135,-1.05574,0.241533,0.488901,-0.536441,0.628715,0.628715
7.60316,-1.02341,0.236729,0.487331,-0.533688,0.633631,0.633631
7.63399,-0.989316,0.235056,0.485502,-0.530104,0.639538,0.639538
7.66545,-0.954623,0.237219,0.483955,-0.525943,0.645574,0.645574
7.69744,-0.922628,0.241046,0.482267,-0.524657,0.649012,0.649012
7.73097,-0.894063,0.24392,0.480267,-0.526833,0.649559,0.649559
7.76598,-0.8674,0.247668,0.47862,-0.530612,0.648135,0.648135
7.80126,-0.841141,0.254565,0.477141,-0.534939,0.645409,0.645409
7.83717,-0.813487,0.262534,0.475645,-0.539636,0.64191,0.64191
7.87204,-0.787114,0.268556,0.474545,-0.543079,0.639217,0.639217
7.90473,-0.763867,0.270914,0.47414,-0.54529,0.637238,0.637238
7.94223,-0.736116,0.271446,0.474573,-0.546826,0.635294,0.635294
7.97919,-0.710092,0.267284,0.475947,-0.547015,0.633974,0.633974
8.0157,-0.685076,0.260702,0.478175,-0.545786,0.633399,0.633399
8.05616,-0.658791,0.252721,0.480674,-0.544744,0.632265,0.632265
8.09765,-0.633771,0.244001,0.483172,-0.544391,0.630241,0.630241
8.13909,-0.609325,0.235526,0.486196,-0.542789,0.62919,0.62919
8.18189,-0.581958,0.229431,0.490564,-0.537419,0.630873,0.630873
8.22698,-0.555039,0.227422,0.495283,-0.531136,0.633068,0.633068
8.27199,-0.529155,0.228246,0.499508,-0.526344,0.63432,0.63432
8.31666,-0.505035,0.232665,0.503354,-0.522944,0.634581,0.634581
8.35914,-0.483155,0.237848,0.505445,-0.523534,0.632608,0.632608
8.39733,-0.462023,0.242202,0.506348,-0.524985,0.631423,0.631423
8.43015,-0.438911,0.246697,0.507776,-0.522157,0.634705,0.634705
8.46182,-0.415031,0.252505,0.509376,-0.517401,0.640034,0.640034
8.49097,-0.393715,0.25655,0.510866,-0.512619,0.6453,0.6453
8.52097,-0.371243,0.258476,0.512298,-0.508387,0.649923,0.649923
8.55255,-0.349293,0.258158,0.513498,-0.504807,0.653927,0.653927
8.58444,-0.325481,0.254478,0.514481,-0.501471,0.657605,0.657605
8.61642,-0.300538,0.249184,0.515182,-0.498266,0.661049,0.661049
8.64756,-0.277315,0.242523,0.51534,-0.49576,0.663939,0.663939
8.68195,-0.249296,0.23462,0.514876,-0.494977,0.66552,0.66552
8.71445,-0.222619,0.225503,0.513837,-0.494953,0.666838,0.666838
8.748,-0.191492,0.216751,0.513006,-0.493097,0.669616,0.669616
8.77838,-0.162301,0.209518,0.512386,-0.489435,0.67375,0.67375
8.81025,-0.130482,0.204755,0.511198,-0.486659,0.677621,0.677621
8.84038,-0.0995703,0.202767,0.509958,-0.484268,0.68126,0.68126
8.86586,-0.0748999,0.202158,0.509144,-0.482697,0.68416,0.68416
8.89439,-0.0497213,0.201892,0.508512,-0.482728,0.685971,0.685971
8.9218,-0.0273516,0.202844,0.508257,-0.483419,0.687101,0.687101
8.94674,-0.00620584,0.207109,0.508436,-0.483596,0.68818,0.68818
8.96988,0.0137653,0.212827,0.509233,-0.482433,0.689878,0.689878
8.99248,0.0318733,0.219314,0.511204,-0.478386,0.692996,0.692996
9.01631,0.0520993,0.225361,0.514291,-0.472415,0.696618,0.696618
9.0408,0.0689685,0.230955,0.518151,-0.466338,0.699435,0.699435
9.0709,0.0888271,0.234343,0.522581,-0.460977,0.70096,0.70096
9.09961,0.105755,0.236209,0.527421,-0.456429,0.70134,0.70134
9.13111,0.124296,0.235047,0.532533,-0.452721,0.700641,0.700641
9.16254,0.140059,0.23225,0.537764,-0.450198,0.698779,0.698779
9.19457,0.156763,0.227986,0.54289,-0.447958,0.69659,0.69659
9.22682,0.174067,0.222967,0.547698,-0.445422,0.694669,0.694669
9.25949,0.192955,0.21866,0.5521,-0.442771,0.69293,0.69293
9.29266,0.211503,0.215818,0.556184,-0.439766,0.691571,0.691571
9.32431,0.230531,0.2139,0.560056,-0.435104,0.691652,0.691652
9.35575,0.250734,0.215531,0.564165,-0.426405,0.694382,0.694382
9.38721,0.271894,0.220822,0.568199,-0.416537,0.697773,0.697773
9.41893,0.293182,0.227165,0.571857,-0.410484,0.698651,0.698651
9.44997,0.311327,0.23164,0.575094,-0.409316,0.696626,0.696626
9.47952,0.329595,0.234126,0.577904,-0.409289,0.694389,0.694389
9.50555,0.347671,0.236368,0.580236,-0.406858,0.694443,0.694443
9.52792,0.368173,0.238543,0.582126,-0.401789,0.696737,0.696737
9.54951,0.386646,0.24156,0.58365,-0.397097,0.698966,0.698966
9.56996,0.405176,0.243977,0.584939,-0.393907,0.700242,0.700242
9.59113,0.424436,0.245528,0.586123,-0.391175,0.70116,0.70116
9.61308,0.44492,0.245661,0.587178,-0.389067,0.70168,0.70168
9.63514,0.466251,0.244494,0.588003,-0.38745,0.701964,0.701964
9.65669,0.48959,0.242298,0.588577,-0.386032,0.702216,0.702216
9.67607,0.513154,0.238906,0.588742,-0.384922,0.702486,0.702486
9.69761,0.539857,0.23456,0.588514,-0.384273,0.702652,0.702652
9.7177,0.567628,0.228942,0.587846,-0.384131,0.702766,0.702766
9.73836,0.596759,0.221521,0.586717,-0.384754,0.702768,0.702768
9.75397,0.623275,0.213705,0.585131,-0.384678,0.703749,0.703749
9.77189,0.654524,0.20692,0.583369,-0.381267,0.707094,0.707094
9.78652,0.685863,0.202106,0.581369,-0.376345,0.711687,0.711687
9.80345,0.720852,0.199376,0.57888,-0.372591,0.716,0.716
9.81937,0.755053,0.200119,0.576249,-0.371077,0.719041,0.719041
9.83893,0.7894,0.203492,0.5737,-0.373772,0.71955,0.71955
9.85986,0.821982,0.206333,0.571161,-0.379387,0.718487,0.718487
9.88016,0.851579,0.208407,0.568843,-0.384634,0.71769,0.71769
9.90118,0.880265,0.211632,0.566867,-0.387949,0.717808,0.717808
9.92188,0.908493,0.216171,0.564963,-0.392227,0.717102,0.717102
9.94187,0.934279,0.220681,0.563189,-0.397602,0.71548,0.71548
9.96188,0.960402,0.224117,0.561747,-0.401519,0.714418,0.714418
9.98204,0.986777,0.226141,0.560909,-0.404484,0.713353,0.713353
10.0042,1.01447,0.226964,0.560452,-0.407579,0.71173,0.71173
10.0264,1.04139,0.226964,0.560346,-0.410587,0.709712,0.709712
10.0499,1.06833,0.225613,0.560569,-0.413104,0.707612,0.707612
10.0749,1.09603,0.222665,0.56102,-0.415245,0.705451,0.705451
10.1005,1.12365,0.218456,0.561639,-0.417593,0.702902,0.702902
10.1268,1.15128,0.213021,0.562404,-0.42003,0.70016,0.70016
10.1535,1.18056,0.207785,0.56328,-0.420291,0.698845,0.698845
10.181,1.21165,0.204538,0.564406,-0.418095,0.699016,0.699016
10.2094,1.24304,0.203665,0.565595,-0.416128,0.699,0.699
10.2378,1.27366,0.205049,0.566857,-0.413971,0.699189,0.699189
10.2659,1.30475,0.209329,0.568247,-0.410889,0.700092,0.700092
10.2932,1.3333,0.21434,0.569356,-0.4101,0.699842,0.699842
10.3189,1.35977,0.217894,0.569985,-0.412296,0.698242,0.698242
10.3416,1.38579,0.220757,0.570393,-0.41294,0.698168,0.698168
10.3613,1.41185,0.223841,0.570677,-0.41013,0.700695,0.700695
10.3792,1.43702,0.22658,0.570774,-0.406527,0.703845,0.703845
10.3976,1.46195,0.228561,0.570709,-0.403564,0.706515,0.706515
10.416,1.48769,0.229219,0.570624,-0.401198,0.708618,0.708618
10.435,1.51376,0.229116,0.570552,-0.398972,0.710462,0.710462
10.4543,1.54119,0.227478,0.57046,-0.397077,0.711946,0.711946
10.4741,1.5697,0.224866,0.570221,-0.39582,0.712999,0.712999
10.4942,1.60019,0.220653,0.569845,-0.395055,0.713726,0.713726
10.5151,1.63145,0.214939,0.569354,-0.395089,0.713937,0.713937
10.5364,1.664,0.207461,0.568629,-0.396311,0.713533,0.713533
10.557,1.69787,0.198908,0.56754,-0.397623,0.713393,0.713393
10.5772,1.73388,0.19105,0.566112,-0.396745,0.71491,0.71491
10.596,1.77237,0.186829,0.564546,-0.393536,0.717948,0.717948
10.6138,1.81228,0.186343,0.56277,-0.390161,0.721227,0.721227
10.6312,1.85398,0.189483,0.560874,-0.386566,0.72467,0.72467
10.6528,1.8973,0.195651,0.559242,-0.385011,0.726673,0.726673
10.6736,1.93735,0.200891,0.557848,-0.387206,0.726296,0.726296
10.6961,1.97443,0.204578,0.55677,-0.392388,0.723938,0.723938
10.7185,2.00972,0.209227,0.556204,-0.397741,0.720961,0.720961
10.7409,2.04461,0.215537,0.555857,-0.402598,0.717894,0.717894
10.7636,2.07885,0.222486,0.55543,-0.407544,0.714631,0.714631
10.7873,2.11302,0.228465,0.554954,-0.411594,0.711818,0.711818
10.8114,2.14924,0.231832,0.554518,-0.414659,0.709503,0.709503
10.8346,2.18369,0.233896,0.554301,-0.416917,0.707454,0.707454
10.8586,2.21905,0.233173,0.554275,-0.418902,0.705367,0.705367
10.8832,2.25363,0.230577,0.554441,-0.420506,0.703409,0.703409
10.9085,2.28908,0.2255,0.554837,-0.42135,0.701862,0.701862
10.9348,2.32407,0.219408,0.555317,-0.422775,0.699912,0.699912
10.9624,2.35866,0.21273,0.555802,-0.424702,0.697759,0.697759
10.9899,2.39574,0.207515,0.556549,-0.424281,0.697261,0.697261
11.018,2.43241,0.206189,0.557648,-0.422092,0.697793,0.697793
11.0469,2.46722,0.207299,0.558608,-0.422123,0.697037,0.697037
11.0754,2.50083,0.21028,0.559899,-0.422711,0.695915,0.695915
11.1039,2.53293,0.214975,0.561129,-0.424243,0.69452,0.69452
11.1304,2.56359,0.219717,0.56161,-0.428153,0.692402,0.692402
11.1535,2.59354,0.224434,0.56172,-0.430402,0.692075,0.692075
11.1733,2.62336,0.230147,0.561822,-0.429368,0.694252,0.694252
11.1928,2.65453,0.235228,0.561799,-0.42734,0.697157,0.697157
11.2114,2.68519,0.238911,0.561792,-0.425107,0.699954,0.699954
11.2311,2.71492,0.240079,0.561847,-0.422886,0.702466,0.702466
11.2511,2.74619,0.238718,0.561791,-0.42029,0.705094,0.705094
11.2709,2.77901,0.234599,0.561539,-0.417437,0.707819,0.707819
11.29,2.8113,0.228745,0.56112,-0.41501,0.710179,0.710179
11.3098,2.84612,0.220937,0.560392,-0.413448,0.712037,0.712037
11.3291,2.88157,0.211197,0.559435,-0.412807,0.713375,0.713375
11.3472,2.91923,0.20068,0.558204,-0.411291,0.715481,0.715481
11.3647,2.96035,0.191858,0.556802,-0.405691,0.720232,0.720232
11.3824,3.004,0.187188,0.555495,-0.397303,0.726382,0.726382
11.3999,3.04906,0.185086,0.554267,-0.391789,0.730529,0.730529
11.4184,3.09509,0.185741,0.553015,-0.390092,0.732343,0.732343
11.4406,3.14108,0.189131,0.552469,-0.391603,0.731746,0.731746
11.4633,3.1847,0.19262,0.552343,-0.395185,0.729667,0.729667
11.4869,3.22735,0.196039,0.552492,-0.398547,0.727541,0.727541
11.51,3.26827,0.201833,0.552837,-0.400763,0.725838,0.725838
11.5326,3.30854,0.209492,0.553085,-0.403938,0.723417,0.723417
11.5563,3.34786,0.217986,0.553331,-0.40796,0.72026,0.72026
11.579,3.38696,0.224603,0.553655,-0.411509,0.717188,0.717188
11.605,3.42816,0.228278,0.554142,-0.414072,0.714475,0.714475
11.6278,3.46822,0.228763,0.554845,-0.415701,0.712089,0.712089
11.6525,3.50956,0.227644,0.555609,-0.416777,0.709909,0.709909
11.679,3.5515,0.224497,0.556502,-0.41747,0.707806,0.707806
11.706,3.5932,0.219583,0.557463,-0.417938,0.705752,0.705752
11.7331,3.63529,0.213246,0.558377,-0.418224,0.703853,0.703853
11.7607,3.67883,0.207119,0.559338,-0.417425,0.702723,0.702723
11.7878,3.72409,0.203208,0.560531,-0.414691,0.702658,0.702658
11.8174,3.76841,0.202222,0.561745,-0.41416,0.701048,0.701048
11.8473,3.81059,0.203647,0.562983,-0.41541,0.698422,0.698422
11.876,3.85205,0.207765,0.564351,-0.416379,0.696165,0.696165
11.9031,3.89073,0.212667,0.565015,-0.420356,0.692747,0.692747
11.9262,3.92663,0.21781,0.565338,-0.424168,0.690185,0.690185
11.945,3.96289,0.223447,0.56588,-0.422501,0.691851,0.691851
11.9608,3.9986,0.228891,0.566425,-0.417346,0.696209,0.696209
11.9756,4.03325,0.233816,0.566904,-0.412191,0.700475,0.700475
11.9922,4.06749,0.236965,0.56725,-0.408646,0.703552,0.703552
12.0076,4.10231,0.237336,0.567361,-0.406546,0.70569,0.70569
12.0237,4.13879,0.234647,0.567231,-0.404793,0.707659,0.707659
12.0391,4.1765,0.229583,0.566805,-0.403162,0.709647,0.709647
12.0545,4.21444,0.222449,0.565959,-0.402406,0.71128,0.71128
12.0693,4.25232,0.212742,0.564721,-0.402508,0.712628,0.712628
12.0843,4.29294,0.202112,0.563119,-0.402029,0.714645,0.714645
12.0974,4.33546,0.193348,0.561245,-0.398835,0.718479,0.718479
12.1093,4.37944,0.188126,0.559287,-0.393997,0.723202,0.723202
12.1219,4.42525,0.185872,0.55724,-0.391227,0.726635,0.726635
12.1349,4.47097,0.187233,0.555286,-0.389974,0.728972,0.728972
12.1518,4.51679,0.191401,0.55426,-0.391985,0.728616,0.728616
12.1707,4.56041,0.195509,0.553655,-0.397669,0.725765,0.725765
12.1921,4.60356,0.200145,0.553614,-0.403283,0.722483,0.722483
12.2143,4.64553,0.207378,0.554007,-0.406898,0.719911,0.719911
12.2377,4.68614,0.217262,0.554343,-0.411219,0.716677,0.716677
12.2582,4.72521,0.226429,0.554691,-0.415886,0.712961,0.712961
12.2783,4.76313,0.232566,0.555142,-0.419821,0.709445,0.709445
12.2984,4.80143,0.236334,0.555683,-0.423064,0.706145,0.706145
12.3193,4.84037,0.237666,0.55644,-0.425377,0.703154,0.703154
12.3414,4.88163,0.235312,0.557383,-0.426271,0.700895,0.700895
12.3631,4.9229,0.231139,0.558552,-0.425859,0.699338,0.699338
12.386,4.96384,0.225051,0.559807,-0.425158,0.697944,0.697944
12.409,5.00302,0.218039,0.561243,-0.424358,0.696612,0.696612
12.4322,5.04597,0.211439,0.562777,-0.421005,0.697206,0.697206
12.4547,5.0904,0.208051,0.564633,-0.414492,0.699882,0.699882
12.4789,5.13476,0.207345,0.566599,-0.409099,0.701828,0.701828
12.503,5.17757,0.208909,0.56869,-0.406844,0.701765,0.701765
12.529,5.21664,0.212969,0.570684,-0.407637,0.699956,0.699956
12.5528,5.25303,0.216732,0.571986,-0.412038,0.696635,0.696635
12.5735,5.28723,0.220501,0.57274,-0.415443,0.694828,0.694828
12.59,5.32212,0.22537,0.57321,-0.414328,0.696608,0.696608
12.6044,5.35664,0.230886,0.573357,-0.410892,0.700178,0.700178
12.6186,5.39191,0.235113,0.573303,-0.407502,0.703615,0.703615
12.633,5.4249,0.237378,0.573181,-0.404988,0.706284,0.706284
12.6482,5.46013,0.235928,0.572929,-0.402513,0.708816,0.708816
12.6633,5.49598,0.232067,0.572448,-0.399707,0.711542,0.711542
12.6777,5.53278,0.226035,0.571702,-0.397093,0.714164,0.714164
12.6918,5.57076,0.21761,0.570734,-0.395184,0.716365,0.716365
12.7057,5.60891,0.207546,0.569563,-0.394438,0.717928,0.717928
12.7199,5.64897,0.196454,0.568173,-0.39406,0.719391,0.719391
12.7345,5.69106,0.187699,0.566472,-0.391191,0.722516,0.722516
12.7486,5.73615,0.183398,0.564767,-0.384987,0.727431,0.727431
12.7625,5.78151,0.18244,0.563098,-0.38018,0.731392,0.731392
12.7773,5.82918,0.184633,0.561505,-0.377643,0.733939,0.733939
12.7962,5.87787,0.189056,0.560899,-0.377854,0.734182,0.734182
12.8165,5.92331,0.192834,0.56096,-0.381115,0.732249,0.732249
12.8385,5.96781,0.196752,0.561461,-0.385195,0.729501,0.729501
12.8598,6.01039,0.203213,0.562349,-0.387877,0.727112,0.727112
12.8814,6.05223,0.212178,0.56327,-0.390672,0.724438,0.724438
12.9033,6.09305,0.221105,0.564169,-0.394746,0.720831,0.720831
12.9263,6.13401,0.227444,0.565015,-0.398757,0.717136,0.717136
12.9477,6.17315,0.231083,0.56583,-0.401394,0.714167,0.714167
12.972,6.21508,0.231168,0.566683,-0.402965,0.711697,0.711697
12.9958,6.25652,0.229178,0.567581,-0.403825,0.709555,0.709555
13.0213,6.2984,0.224805,0.568423,-0.404142,0.707792,0.707792
13.0466,6.33897,0.218682,0.569308,-0.403948,0.706366,0.706366
13.0719,6.37887,0.211457,0.570348,-0.40261,0.70573,0.70573
13.0969,6.41974,0.205494,0.571793,-0.397533,0.707469,0.707469
13.1209,6.46451,0.201283,0.573741,-0.389114,0.711032,0.711032
13.1453,6.50525,0.20145,0.575842,-0.380533,0.714636,0.714636
13.1707,6.54619,0.20573,0.578258,-0.373668,0.716887,0.716887
13.196,6.58253,0.211804,0.580445,-0.372653,0.715869,0.715869
13.218,6.61459,0.21725,0.582112,-0.374873,0.713651,0.713651
13.2348,6.64656,0.222995,0.583531,-0.372462,0.714712,0.714712
13.2492,6.67905,0.229336,0.584747,-0.365779,0.718611,0.718611
13.2611,6.70875,0.23455,0.585846,-0.358022,0.723047,0.723047
13.2721,6.73774,0.23813,0.586993,-0.350264,0.727134,0.727134
13.2843,6.76571,0.239748,0.588254,-0.343511,0.730278,0.730278
13.2958,6.79254,0.239446,0.589684,-0.338199,0.73228,0.73228
13.3059,6.82046,0.236929,0.591297,-0.334126,0.733313,0.733313
13.3157,6.85086,0.23256,0.593001,-0.331148,0.733598,0.733598
13.3246,6.88025,0.22584,0.594657,-0.328884,0.733478,0.733478
13.3356,6.91521,0.217585,0.596242,-0.327198,0.733061,0.733061
13.3447,6.94993,0.208196,0.59763,-0.325779,0.732602,0.732602
13.3487,6.98437,0.200332,-0.59861,0.322404,-0.733253,-0.733253
13.3482,7.01752,0.194126,-0.599185,0.317179,-0.734896,-0.734896
13.3481,7.05274,0.190021,-0.599259,0.311901,-0.736775,-0.736775
13.3484,7.09062,0.189056,-0.599446,0.304536,-0.739182,-0.739182
13.3486,7.12473,0.189248,-0.600303,0.298311,-0.74032,-0.74032
13.3492,7.15529,0.188908,-0.601499,0.292289,-0.740785,-0.740785
13.3481,7.18288,0.191548,-0.602523,0.2827,-0.742326,-0.742326
13.3491,7.21331,0.196609,-0.604177,0.273731,-0.742945,-0.742945
13.3511,7.24227,0.2023,-0.606974,0.266918,-0.741889,-0.741889
13.3552,7.27234,0.207075,-0.610668,0.259971,-0.740065,-0.740065
13.3598,7.30341,0.210441,-0.615032,0.252385,-0.737767,-0.737767
13.3658,7.33531,0.211976,-0.619854,0.244096,-0.735179,-0.735179
13.3711,7.36824,0.212102,-0.624853,0.234853,-0.732527,-0.732527
13.3763,7.4027,0.210404,-0.62988,0.224897,-0.7298,-0.7298
13.382,7.43676,0.207061,-0.634777,0.214812,-0.727009,-0.727009
13.3832,7.46984,0.203214,-0.639701,0.205299,-0.723873,-0.723873
13.3822,7.50452,0.19807,-0.644414,0.195805,-0.720569,-0.720569
13.3801,7.54022,0.193661,-0.647981,0.184268,-0.718084,-0.718084
13.3749,7.57568,0.191319,-0.650674,0.170997,-0.716134,-0.716134
13.3709,7.61229,0.191059,-0.653806,0.158992,-0.713239,-0.713239
13.3664,7.64827,0.194266,-0.656985,0.146946,-0.709799,-0.709799
13.3612,7.68151,0.198284,-0.660024,0.13552,-0.70566,-0.70566
13.3552,7.71265,0.200187,-0.662415,0.124125,-0.700877,-0.700877
13.3464,7.73781,0.202758,-0.661701,0.107953,-0.697147,-0.697147
13.3318,7.75887,0.207102,-0.65792,0.0866691,-0.694016,-0.694016
13.3189,7.77865,0.211395,-0.653553,0.0649324,-0.689848,-0.689848
13.3046,7.79642,0.215665,-0.650433,0.0456576,-0.684198,-0.684198
13.2955,7.82392,0.215311,-0.649232,0.0297825,-0.677306,-0.677306
13.2867,7.85195,0.213094,-0.649502,0.0167647,-0.669746,-0.669746
13.2754,7.87898,0.209074,-0.650444,0.00568412,-0.662197,-0.662197
13.2627,7.90517,0.204527,-0.651544,-0.00403902,-0.655015,-0.655015
13.2483,7.93159,0.198676,-0.652519,-0.0128655,-0.648218,-0.648218
13.2316,7.95615,0.191052,-0.652579,-0.0217944,-0.641896,-0.641896
13.2128,7.9855,0.182171,-0.651353,-0.0314843,-0.636116,-0.636116
13.1874,8.0096,0.176711,-0.649041,-0.0415069,-0.631147,-0.631147
13.1595,8.03671,0.174808,-0.64665,-0.0512428,-0.627179,-0.627179
13.1306,8.06536,0.176902,-0.645563,-0.0590252,-0.62365,-0.62365
13.0996,8.09437,0.181266,-0.645945,-0.0650714,-0.62038,-0.62038
13.0688,8.12244,0.18575,-0.648393,-0.0687239,-0.616718,-0.616718
13.0419,8.15458,0.189308,-0.652565,-0.0705861,-0.612656,-0.612656
13.0153,8.18693,0.191661,-0.65725,-0.0718118,-0.608464,-0.608464
12.9879,8.21737,0.196928,-0.660577,-0.0742074,-0.605125,-0.605125
12.9574,8.23892,0.205346,-0.663019,-0.0770546,-0.60251,-0.60251
12.9261,8.2615,0.213036,-0.665297,-0.0795591,-0.600592,-0.600592
12.8953,8.28663,0.218258,-0.667409,-0.0820953,-0.599249,-0.599249
12.8609,8.30907,0.221492,-0.669326,-0.084788,-0.598229,-0.598229
12.8273,8.33407,0.222232,-0.670937,-0.0877906,-0.597632,-0.597632
12.7922,8.35838,0.221207,-0.672512,-0.090796,-0.597309,-0.597309
12.7564,8.3842,0.218268,-0.674183,-0.0936226,-0.597161,-0.597161
12.7202,8.41065,0.214002,-0.6758,-0.0963727,-0.597116,-0.597116
12.6829,8.43726,0.209021,-0.677433,-0.0989941,-0.596912,-0.596912
12.6439,8.4642,0.204644,-0.677821,-0.102666,-0.596764,-0.596764
12.6025,8.49105,0.202838,-0.676662,-0.108066,-0.596706,-0.596706
12.5621,8.51857,0.20316,-0.676161,-0.112778,-0.596375,-0.596375
12.5214,8.5468,0.205759,-0.676739,-0.11622,-0.595638,-0.595638
12.4818,8.57472,0.210492,-0.678515,-0.118075,-0.59464,-0.59464
12.4451,8.60024,0.214195,-0.682818,-0.116089,-0.593139,-0.593139
12.4098,8.62262,0.218566,-0.687063,-0.112879,-0.591117,-0.591117
12.3734,8.64171,0.22514,-0.687165,-0.113164,-0.589257,-0.589257
12.3367,8.65967,0.231973,-0.684456,-0.115849,-0.587502,-0.587502
12.2997,8.67762,0.238036,-0.681032,-0.118857,-0.586077,-0.586077
12.2632,8.69421,0.241835,-0.677884,-0.12135,-0.584974,-0.584974
12.225,8.7111,0.242015,-0.675388,-0.122978,-0.584317,-0.584317
12.1895,8.72784,0.24033,-0.673391,-0.123678,-0.584222,-0.584222
12.1543,8.74371,0.236664,-0.671837,-0.123423,-0.584783,-0.584783
12.1161,8.75824,0.231228,-0.670858,-0.122156,-0.585991,-0.585991
12.0774,8.77245,0.224011,-0.670822,-0.119365,-0.587586,-0.587586
12.0375,8.78576,0.215357,-0.671155,-0.115446,-0.589318,-0.589318
11.9937,8.80033,0.207479,-0.670607,-0.111799,-0.591555,-0.591555
11.9488,8.81429,0.202203,-0.669813,-0.108099,-0.594102,-0.594102
11.9,8.83063,0.200033,-0.670039,-0.102917,-0.596571,-0.596571
11.852,8.84423,0.19927,-0.670518,-0.0968525,-0.59898,-0.59898
11.8067,8.85852,0.200564,-0.671311,-0.0912028,-0.60082,-0.60082
11.7631,8.87427,0.202063,-0.673126,-0.0850303,-0.601982,-0.601982
11.7198,8.89271,0.204637,-0.675661,-0.0786747,-0.603102,-0.603102
11.6775,8.9138,0.210994,-0.678612,-0.0723735,-0.604804,-0.604804
11.6357,8.93606,0.220191,-0.682356,-0.0653364,-0.607273,-0.607273
11.5957,8.95919,0.228267,-0.686456,-0.0574221,-0.610342,-0.610342
11.5573,8.9809,0.234136,-0.689822,-0.0499623,-0.613708,-0.613708
11.5193,9.00439,0.236409,-0.691863,-0.0439808,-0.617428,-0.617428
11.4809,9.0306,0.236694,-0.693095,-0.039163,-0.621538,-0.621538
11.4429,9.05812,0.235762,-0.694143,-0.0345837,-0.626013,-0.626013
11.4065,9.08706,0.233215,-0.695337,-0.0298147,-0.630505,-0.630505
11.373,9.11471,0.229126,-0.696397,-0.0253309,-0.63479,-0.63479
11.3422,9.14163,0.223497,-0.697186,-0.0213856,-0.638621,-0.638621
11.3097,9.17593,0.218873,-0.696869,-0.019168,-0.642264,-0.642264
11.2785,9.20911,0.215767,-0.695363,-0.0194496,-0.645882,-0.645882
11.2487,9.24366,0.215536,-0.694673,-0.0191291,-0.648704,-0.648704
11.2207,9.27987,0.216552,-0.695504,-0.0166844,-0.650411,-0.650411
11.1964,9.31375,0.220019,-0.698426,-0.0111443,-0.651057,-0.651057
11.1772,9.34009,0.222584,-0.703536,-0.000888103,-0.650452,-0.650452
11.1574,9.36818,0.226692,-0.708214,0.0100164,-0.649429,-0.649429
11.1372,9.39603,0.231276,-0.710748,0.0184356,-0.648856,-0.648856
11.1162,9.42457,0.235724,-0.71168,0.02529,-0.648894,-0.648894
11.0955,9.45396,0.239261,-0.711789,0.0317577,-0.64955,-0.64955
11.0749,9.48381,0.24092,-0.711523,0.0384045,-0.650785,-0.650785
11.0537,9.51484,0.241461,-0.710928,0.0455284,-0.652638,-0.652638
11.0319,9.54654,0.241512,-0.709835,0.0533061,-0.65535,-0.65535
